file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/core/NumberLiteral.java,freemarker.core.NumberLiteral,class,8,11,3,8,12,2,0,3,36,0.5,0.22727273,0.22727273,12,0,4,0,1,7,12,0,0,0,1,0,0,1,0,0,1,0,0,39,9,0,0,0,0,2,1,1,1,1,0,0,0,0,54,16,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/core/BuiltInsForNumbers.java,freemarker.core.BuiltInsForNumbers$lower_abcBI,innerclass,2,2,0,2,1,5,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/ext/beans/OverloadedNumberUtil.java,freemarker.ext.beans.OverloadedNumberUtil$LongSource,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/cache/NotMatcher.java,freemarker.cache.NotMatcher,class,1,2,1,1,2,2,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/core/BuiltInsForStringsRegexp.java,freemarker.core.BuiltInsForStringsRegexp$RegexMatchModel$Anonymous3,anonymous,2,2,0,2,4,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,14,2,0,0,1,0,1,1,1,0,1,1,0,0,0,18,-1,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/core/BuiltInsForStringsRegexp.java,freemarker.core.BuiltInsForStringsRegexp$RegexMatchModel$Anonymous2,anonymous,3,3,0,3,6,1,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,33,4,0,2,1,0,2,1,6,0,5,2,0,0,0,30,-1,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/core/BuiltInsForStringsRegexp.java,freemarker.core.BuiltInsForStringsRegexp$RegexMatchModel$Anonymous1,anonymous,3,3,0,3,4,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,2,0,2,1,0,1,0,1,0,0,0,16,-1,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/test/java/freemarker/core/LocaleSensitiveTemplateNumberFormatFactory.java,freemarker.core.LocaleSensitiveTemplateNumberFormatFactory,class,5,6,1,5,2,3,0,1,1,1.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,30,1,0,0,0,0,0,0,1,0,1,0,0,1,0,21,1,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/ext/jsp/_FreeMarkerPageContext21.java,freemarker.ext.jsp._FreeMarkerPageContext21,class,11,11,0,11,9,3,0,14,4,0.75,0.0,0.0,4,0,4,0,0,0,5,0,0,0,2,1,0,2,0,0,1,0,1,49,3,0,2,1,2,11,0,5,3,5,2,2,0,0,120,1,1
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/core/BuiltInForNode.java,freemarker.core.BuiltInForNode,class,7,16,9,7,3,3,14,2,1,0.0,0.0,0.0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,1,0,1,1,0,0,0,14,1024,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/core/TemplateConfiguration.java,freemarker.core.TemplateConfiguration,class,9,18,9,9,172,2,0,161,837,0.93023264,0.044096727,0.044096727,43,0,37,5,0,1,38,0,0,0,11,0,0,11,0,0,0,0,16,387,35,1,27,0,3,11,4,14,7,14,2,0,0,0,354,17,0
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/freemarker_02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/test/java/freemarker/core/OptInTemplateClassResolverTest.java,freemarker.core.OptInTemplateClassResolverTest,class,7,8,1,7,20,2,0,10,3,0.6333333,0.10714286,0.10714286,6,0,6,0,0,0,8,0,0,0,5,2,0,5,0,0,2,0,0,135,0,0,0,12,0,99,0,10,2,7,1,0,0,0,52,1,0
