file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/webbeans-impl/src/main/java/org/apache/webbeans/portable/events/generics/GProcessObserverMethod.java,org.apache.webbeans.portable.events.generics.GProcessObserverMethod,getProducerOrObserverType/0,false,45,2,2,0,2,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/webbeans-impl/src/main/java/org/apache/webbeans/portable/events/generics/GProcessObserverMethod.java,org.apache.webbeans.portable.events.generics.GProcessObserverMethod,getBeanClass/0,false,39,1,1,0,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/webbeans-impl/src/main/java/org/apache/webbeans/portable/events/generics/GProcessObserverMethod.java,org.apache.webbeans.portable.events.generics.GProcessObserverMethod,"GProcessObserverMethod/3[org.apache.webbeans.config.WebBeansContext,org.apache.webbeans.portable.events.generics.AnnotatedMethod<?>,org.apache.webbeans.portable.events.generics.ObserverMethod<?>]",true,33,3,1,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/webbeans-web/src/main/java/org/apache/webbeans/web/lifecycle/test/EnterpriseTestLifeCycle.java,org.apache.webbeans.web.lifecycle.test.EnterpriseTestLifeCycle,beforeStartApplication/1[java.lang.Object],false,52,8,2,0,2,1,4,10,0,2,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/webbeans-web/src/main/java/org/apache/webbeans/web/lifecycle/test/EnterpriseTestLifeCycle.java,org.apache.webbeans.web.lifecycle.test.EnterpriseTestLifeCycle,beforeStopApplication/1[java.lang.Object],false,71,7,0,0,0,2,6,12,0,3,1,6,0,0,0,1,0,0,0,0,3,0,1,0,0,0,19,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/webbeans-web/src/main/java/org/apache/webbeans/web/lifecycle/test/EnterpriseTestLifeCycle.java,org.apache.webbeans.web.lifecycle.test.EnterpriseTestLifeCycle,EnterpriseTestLifeCycle/0,true,46,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/webbeans-web/src/main/java/org/apache/webbeans/web/lifecycle/test/EnterpriseTestLifeCycle.java,org.apache.webbeans.web.lifecycle.test.EnterpriseTestLifeCycle,initApplication/1[java.util.Properties],false,65,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/samples/reservation/src/main/java/org/apache/webbeans/reservation/intercept/TransactionalInterceptor.java,org.apache.webbeans.reservation.intercept.TransactionalInterceptor,invoke/1[org.apache.webbeans.reservation.intercept.InvocationContext],false,43,3,0,0,0,6,7,21,1,1,1,7,0,0,0,2,1,0,1,0,1,0,2,0,0,0,14,1,1,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/webbeans-impl/src/test/java/org/apache/webbeans/test/definition/proxyable/beans/NonAbstractSubClassBean.java,org.apache.webbeans.test.definition.proxyable.beans.NonAbstractSubClassBean,NonAbstractSubClassBean/0,true,28,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/openwebbeans_7831798861478a035c9e9dcca151b5a67e4a28a3/webbeans-impl/src/test/java/org/apache/webbeans/test/definition/proxyable/beans/NonAbstractSubClassBean.java,org.apache.webbeans.test.definition.proxyable.beans.NonAbstractSubClassBean,getY/0,false,33,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,false
