file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/test/java/org/springframework/vault/client/VaultEndpointUnitTests.java,org.springframework.vault.client.VaultEndpointUnitTests,shouldCreateEndpointFromHostAndPort/0,false,32,2,4,0,4,1,6,6,0,1,0,6,0,0,0,0,0,0,3,2,1,0,0,0,0,0,11,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/test/java/org/springframework/vault/client/VaultEndpointUnitTests.java,org.springframework.vault.client.VaultEndpointUnitTests,shouldCreateEndpointWithPath/0,false,64,2,3,0,3,1,6,5,0,1,0,6,0,0,0,0,0,0,4,0,1,0,0,0,0,0,10,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/test/java/org/springframework/vault/client/VaultEndpointUnitTests.java,org.springframework.vault.client.VaultEndpointUnitTests,shouldCreateEndpointFromURI/0,false,42,2,5,0,5,1,8,7,0,1,0,8,0,0,0,0,0,0,3,1,1,0,0,0,0,0,11,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/test/java/org/springframework/vault/client/VaultEndpointUnitTests.java,org.springframework.vault.client.VaultEndpointUnitTests,shouldCreateEndpointFromURIWithoutPort/0,false,53,2,5,0,5,1,8,7,0,1,0,8,0,0,0,0,0,0,3,1,1,0,0,0,0,0,13,1,0,false
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/main/java/org/springframework/vault/authentication/LifecycleAwareSessionManagerSupport.java,org.springframework.vault.authentication.LifecycleAwareSessionManagerSupport,LifecycleAwareSessionManagerSupport/1[org.springframework.vault.authentication.TaskScheduler],true,84,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/main/java/org/springframework/vault/authentication/LifecycleAwareSessionManagerSupport.java,org.springframework.vault.authentication.LifecycleAwareSessionManagerSupport,"LifecycleAwareSessionManagerSupport/2[org.springframework.vault.authentication.TaskScheduler,org.springframework.vault.authentication.LifecycleAwareSessionManagerSupport.RefreshTrigger]",true,96,2,0,0,0,1,1,6,0,0,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,19,1,0,true
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/main/java/org/springframework/vault/authentication/LifecycleAwareSessionManagerSupport.java,org.springframework.vault.authentication.LifecycleAwareSessionManagerSupport,isExpired/1[org.springframework.vault.authentication.LoginToken],false,157,3,3,0,3,2,4,4,1,1,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,33,4,0,true
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/main/java/org/springframework/vault/authentication/LifecycleAwareSessionManagerSupport.java,org.springframework.vault.authentication.LifecycleAwareSessionManagerSupport,setTokenSelfLookupEnabled/1[boolean],false,130,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0,true
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/main/java/org/springframework/vault/authentication/LifecycleAwareSessionManagerSupport.java,org.springframework.vault.authentication.LifecycleAwareSessionManagerSupport,getRefreshTrigger/0,false,144,1,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,true
/home/sandro/workspace/sandro/MLCQCodeSmellSamples/scripts/../dataset/spring-vault_6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/main/java/org/springframework/vault/authentication/LifecycleAwareSessionManagerSupport.java,org.springframework.vault.authentication.LifecycleAwareSessionManagerSupport,isTokenSelfLookupEnabled/0,false,118,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,true
